"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Threshold_Dates","Overlap_Start","Overlap_Test"
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.1b",7700,17500,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2",7700,17500,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2a",7700,17500,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2b",7700,17500,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"No.Act",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt1",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.1a",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.1b",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2a",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",20,1933-07-09,"12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",16,1933-06-15,"12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",18,1933-06-26,"12-31",0
1933,"Alt.2b",7700,18000,0,"07-31","07-31","07-31",17,1933-06-20,"12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"No.Act",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt1",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1a",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1a",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1a",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1a",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1b",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1b",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1b",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1b",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2a",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2a",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2a",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2a",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2b",11200,17000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2b",11200,17000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2b",11200,17000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2b",11200,17000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"No.Act",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"No.Act",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"No.Act",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"No.Act",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt1",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt1",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt1",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt1",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1a",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1a",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1a",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1a",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1b",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1b",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1b",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1b",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2a",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2a",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2a",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2a",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2b",11200,17500,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2b",11200,17500,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2b",11200,17500,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2b",11200,17500,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"No.Act",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"No.Act",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"No.Act",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"No.Act",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt1",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt1",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt1",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt1",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1a",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1a",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1a",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1a",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.1b",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.1b",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.1b",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.1b",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2a",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2a",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2a",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2a",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1934,"Alt.2b",11200,18000,0,"07-31","07-31","07-31",16,1934-06-15,"12-31",0
1934,"Alt.2b",11200,18000,0,"07-31","07-31","07-31",20,1934-07-09,"12-31",0
1934,"Alt.2b",11200,18000,0,"07-31","07-31","07-31",18,1934-06-26,"12-31",0
1934,"Alt.2b",11200,18000,0,"07-31","07-31","07-31",17,1934-06-20,"12-31",0
1935,"No.Act",7500,17000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"No.Act",7500,17000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"No.Act",7500,17000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"No.Act",7500,17000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt1",7500,17000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt1",7500,17000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt1",7500,17000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt1",7500,17000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1a",7500,17000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.1a",7500,17000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.1a",7500,17000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.1a",7500,17000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1b",7000,17000,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.1b",7000,17000,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.1b",7000,17000,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.1b",7000,17000,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1935,"Alt.2",7500,17000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2",7500,17000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2",7500,17000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2",7500,17000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2a",7500,17000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2a",7500,17000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2a",7500,17000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2a",7500,17000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2b",7000,17000,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.2b",7000,17000,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.2b",7000,17000,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.2b",7000,17000,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1935,"No.Act",7500,17500,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"No.Act",7500,17500,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"No.Act",7500,17500,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"No.Act",7500,17500,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt1",7500,17500,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt1",7500,17500,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt1",7500,17500,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt1",7500,17500,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1a",7500,17500,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.1a",7500,17500,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.1a",7500,17500,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.1a",7500,17500,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1b",7000,17500,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.1b",7000,17500,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.1b",7000,17500,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.1b",7000,17500,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1935,"Alt.2",7500,17500,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2",7500,17500,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2",7500,17500,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2",7500,17500,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2a",7500,17500,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2a",7500,17500,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2a",7500,17500,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2a",7500,17500,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2b",7000,17500,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.2b",7000,17500,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.2b",7000,17500,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.2b",7000,17500,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1935,"No.Act",7500,18000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"No.Act",7500,18000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"No.Act",7500,18000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"No.Act",7500,18000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt1",7500,18000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt1",7500,18000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt1",7500,18000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt1",7500,18000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1a",7500,18000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.1a",7500,18000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.1a",7500,18000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.1a",7500,18000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.1b",7000,18000,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.1b",7000,18000,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.1b",7000,18000,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.1b",7000,18000,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1935,"Alt.2",7500,18000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2",7500,18000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2",7500,18000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2",7500,18000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2a",7500,18000,0,"06-13","06-13","06-13",20,1935-07-09,"12-31",0
1935,"Alt.2a",7500,18000,0,"06-13","06-13","06-13",16,1935-06-15,"12-31",0
1935,"Alt.2a",7500,18000,0,"06-13","06-13","06-13",17,1935-06-20,"12-31",0
1935,"Alt.2a",7500,18000,0,"06-13","06-13","06-13",18,1935-06-26,"12-31",0
1935,"Alt.2b",7000,18000,0,"07-10","07-10","07-10",20,1935-07-09,"12-31",0
1935,"Alt.2b",7000,18000,0,"07-10","07-10","07-10",16,1935-06-15,"12-31",0
1935,"Alt.2b",7000,18000,0,"07-10","07-10","07-10",17,1935-06-20,"12-31",0
1935,"Alt.2b",7000,18000,0,"07-10","07-10","07-10",18,1935-06-26,"12-31",0
1936,"No.Act",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"No.Act",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"No.Act",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"No.Act",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt1",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt1",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt1",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt1",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1a",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1a",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1a",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1a",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1b",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1b",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1b",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1b",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2a",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2a",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2a",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2a",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2b",7000,17000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2b",7000,17000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2b",7000,17000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2b",7000,17000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"No.Act",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"No.Act",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"No.Act",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"No.Act",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt1",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt1",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt1",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt1",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1a",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1a",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1a",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1a",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1b",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1b",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1b",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1b",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2a",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2a",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2a",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2a",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2b",7000,17500,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2b",7000,17500,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2b",7000,17500,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2b",7000,17500,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"No.Act",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"No.Act",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"No.Act",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"No.Act",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt1",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt1",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt1",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt1",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1a",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1a",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1a",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1a",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.1b",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.1b",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.1b",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.1b",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2a",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
1936,"Alt.2a",7000,18000,0,"07-31","07-31","07-31",18,1936-06-25,"12-31",0
1936,"Alt.2a",7000,18000,0,"07-31","07-31","07-31",17,1936-06-19,"12-31",0
1936,"Alt.2a",7000,18000,0,"07-31","07-31","07-31",16,1936-06-14,"12-31",0
1936,"Alt.2b",7000,18000,0,"07-31","07-31","07-31",20,1936-07-08,"12-31",0
