"Year","Flow_Scenario","Max_Flow","Flow_Threshold","Max_Flow_Test","Flow_Start","Max_Date","PP_Fail_Date","Threshold_Temp","Weather_Pattern","Threshold_Dates","Overlap_Start","Overlap_Test"
1943,"Alt.2",6200,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1943,"Alt.2a",6200,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1943,"Alt.2b",6200,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"No.Act",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt1",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1a",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1b",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2a",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2b",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"No.Act",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt1",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1a",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1b",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2a",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2b",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"No.Act",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt1",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1a",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.1b",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2a",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1944,"Alt.2b",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1945,"No.Act",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt1",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1a",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1b",7200,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2a",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2b",7300,17000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"No.Act",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt1",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1a",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1b",7200,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2a",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2b",7300,17500,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"No.Act",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt1",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1a",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.1b",7200,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2a",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1945,"Alt.2b",7300,18000,0,"07-30","07-30","07-30",16,"Low","06-25","12-31",0
1946,"No.Act",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt1",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1a",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1b",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2a",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2b",8100,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"No.Act",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt1",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1a",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1b",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2a",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2b",8100,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"No.Act",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt1",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1a",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.1b",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2a",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1946,"Alt.2b",8100,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"No.Act",10800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt1",10800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1a",10800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1b",22500,17000,1,"06-08","06-14","06-20",16,"Low","06-25","12-31",0
1947,"Alt.2",10800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2a",10800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2b",26548.7710823539,17000,1,"06-04","06-15","06-19",16,"Low","06-25","12-31",0
1947,"No.Act",10800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt1",10800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1a",10800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1b",22500,17500,1,"06-09","06-14","06-19",16,"Low","06-25","12-31",0
1947,"Alt.2",10800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2a",10800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2b",26548.7710823539,17500,1,"06-04","06-15","06-19",16,"Low","06-25","12-31",0
1947,"No.Act",10800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt1",10800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1a",10800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.1b",22500,18000,1,"06-09","06-14","06-19",16,"Low","06-25","12-31",0
1947,"Alt.2",10800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2a",10800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1947,"Alt.2b",26548.7710823539,18000,1,"06-05","06-15","06-18",16,"Low","06-25","12-31",0
1948,"No.Act",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt1",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1a",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1b",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2a",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2b",9500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"No.Act",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt1",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1a",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1b",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2a",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2b",9500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"No.Act",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt1",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1a",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.1b",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2a",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1948,"Alt.2b",9500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"No.Act",9800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt1",9800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1a",9800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1b",23200,17000,1,"06-07","06-14","06-18",16,"Low","06-25","12-31",0
1949,"Alt.2",9800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2a",9800,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2b",27923.2311361614,17000,1,"06-03","06-13","06-18",16,"Low","06-25","12-31",0
1949,"No.Act",9800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt1",9800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1a",9800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1b",23200,17500,1,"06-07","06-14","06-18",16,"Low","06-25","12-31",0
1949,"Alt.2",9800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2a",9800,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2b",27923.2311361614,17500,1,"06-03","06-13","06-18",16,"Low","06-25","12-31",0
1949,"No.Act",9800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt1",9800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1a",9800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.1b",23200,18000,1,"06-08","06-14","06-18",16,"Low","06-25","12-31",0
1949,"Alt.2",9800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2a",9800,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1949,"Alt.2b",27923.2311361614,18000,1,"06-04","06-13","06-18",16,"Low","06-25","12-31",0
1950,"No.Act",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt1",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1a",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1b",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2a",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2b",8500,17000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"No.Act",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt1",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1a",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1b",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2a",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2b",8500,17500,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"No.Act",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt1",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1a",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.1b",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2a",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1950,"Alt.2b",8500,18000,0,"07-29","07-29","07-29",16,"Low","06-25","12-31",0
1951,"No.Act",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt1",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1a",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1b",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2a",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2b",11900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"No.Act",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt1",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1a",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1b",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2a",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2b",11900,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"No.Act",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt1",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1a",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.1b",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2a",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1951,"Alt.2b",11900,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1952,"No.Act",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt1",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1a",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1b",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2a",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2b",16500,17000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"No.Act",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt1",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1a",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1b",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2a",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2b",16500,17500,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"No.Act",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt1",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1a",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.1b",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2a",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1952,"Alt.2b",16500,18000,0,"07-17","07-17","07-17",16,"Low","06-25","12-31",0
1953,"No.Act",22500,17000,1,"07-07","07-25","07-27",16,"Low","06-25","07-07",1
1953,"Alt1",17400,17000,1,"06-07","06-07","06-08",16,"Low","06-25","12-31",0
1953,"Alt.1a",17400,17000,1,"06-01","06-01","06-02",16,"Low","06-25","12-31",0
1953,"Alt.1b",15500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1953,"Alt.2",18300,17000,1,"06-06","06-07","06-08",16,"Low","06-25","12-31",0
1953,"Alt.2a",21900,17000,1,"06-01","06-01","06-03",16,"Low","06-25","12-31",0
1953,"Alt.2b",12500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1953,"No.Act",22500,17500,1,"07-07","07-25","07-27",16,"Low","06-25","07-07",1
1953,"Alt1",17400,17500,0,"06-07","06-07","06-07",16,"Low","06-25","12-31",0
1953,"Alt.1a",17400,17500,0,"06-01","06-01","06-01",16,"Low","06-25","12-31",0
1953,"Alt.1b",15500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1953,"Alt.2",18300,17500,1,"06-07","06-07","06-08",16,"Low","06-25","12-31",0
1953,"Alt.2a",21900,17500,1,"06-01","06-01","06-03",16,"Low","06-25","12-31",0
1953,"Alt.2b",12500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1953,"No.Act",22500,18000,1,"07-07","07-25","07-27",16,"Low","06-25","07-07",1
1953,"Alt1",17400,18000,0,"06-07","06-07","06-07",16,"Low","06-25","12-31",0
1953,"Alt.1a",17400,18000,0,"06-01","06-01","06-01",16,"Low","06-25","12-31",0
1953,"Alt.1b",15500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1953,"Alt.2",18300,18000,1,"06-07","06-07","06-08",16,"Low","06-25","12-31",0
1953,"Alt.2a",21900,18000,1,"06-01","06-01","06-03",16,"Low","06-25","12-31",0
1953,"Alt.2b",12500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"No.Act",8600,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt1",22300,17000,1,"06-01","06-05","06-12",16,"Low","06-25","12-31",0
1954,"Alt.1a",8500,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt.1b",21800,17000,1,"06-08","06-12","06-17",16,"Low","06-25","12-31",0
1954,"Alt.2",19432.462128631,17000,1,"06-01","06-01","06-12",16,"Low","06-25","12-31",0
1954,"Alt.2a",18205.9426232417,17000,1,"06-01","06-01","06-05",16,"Low","06-25","12-31",0
1954,"Alt.2b",19832.0824425174,17000,1,"06-03","06-07","06-19",16,"Low","06-25","12-31",0
1954,"No.Act",8600,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt1",22300,17500,1,"06-01","06-05","06-12",16,"Low","06-25","12-31",0
1954,"Alt.1a",8500,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt.1b",21800,17500,1,"06-08","06-12","06-17",16,"Low","06-25","12-31",0
1954,"Alt.2",19432.462128631,17500,1,"06-01","06-01","06-12",16,"Low","06-25","12-31",0
1954,"Alt.2a",18205.9426232417,17500,1,"06-01","06-01","06-05",16,"Low","06-25","12-31",0
1954,"Alt.2b",19832.0824425174,17500,1,"06-04","06-07","06-19",16,"Low","06-25","12-31",0
1954,"No.Act",8600,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt1",22300,18000,1,"06-02","06-05","06-12",16,"Low","06-25","12-31",0
1954,"Alt.1a",8500,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1954,"Alt.1b",21800,18000,1,"06-08","06-12","06-16",16,"Low","06-25","12-31",0
1954,"Alt.2",19432.462128631,18000,1,"06-01","06-01","06-09",16,"Low","06-25","12-31",0
1954,"Alt.2a",18205.9426232417,18000,1,"06-01","06-01","06-02",16,"Low","06-25","12-31",0
1954,"Alt.2b",19832.0824425174,18000,1,"06-04","06-07","06-19",16,"Low","06-25","12-31",0
1955,"No.Act",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt1",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1a",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1b",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2a",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2b",8300,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"No.Act",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt1",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1a",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1b",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2a",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2b",8300,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"No.Act",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt1",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1a",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.1b",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2a",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1955,"Alt.2b",8300,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"No.Act",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt1",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1a",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1b",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2a",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2b",8400,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"No.Act",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt1",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1a",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1b",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2a",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2b",8400,17500,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"No.Act",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt1",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1a",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.1b",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2a",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1956,"Alt.2b",8400,18000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"No.Act",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt1",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt.1a",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt.1b",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt.2",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt.2a",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
1957,"Alt.2b",8900,17000,0,"07-31","07-31","07-31",16,"Low","06-25","12-31",0
